arrival,flowID,packetsizeBytes
0.0764060377197129,6137,64
0.07640694288009792,6096,64
0.07640889312378135,14456,64
0.07640967630533918,11058,64
0.07640984701478298,4903,1500
0.07641072232813283,8,1500
0.07641133009220638,11765,1500
0.07641158019033961,7956,1500
0.07641210300843984,9,1500
0.07641279532508158,2,64
0.07641320161499107,3449,64
0.07641370624857842,17,1500
0.07641562607354142,975,1500
0.07641720421101422,521,1500
0.07641721152350513,16,1500
0.07641766035585558,16548,64
0.07641837147448305,2877,596
0.07641956974518667,18,596
0.07641984072123865,4389,1500
0.07642005286016124,0,64
0.07642025093266967,13,64
0.07642029171471793,8831,1500
0.07642047979070701,11,1500
0.0764213084999971,3996,1500
0.07642248064655352,10019,1500
0.07642257790469834,15,1500
0.07642276244398824,7991,1500
0.07642342123517239,1,1500
0.07642402269834228,6652,1500
0.07642426516288134,4,64
0.0764242737141577,14,596
0.07642434536131966,3,1500
0.07642450965087738,6,1500
0.07642648708176149,6137,64
0.07642676988542592,8262,1500
0.07642749015446308,1,1500
0.07642772953296598,15764,596
0.0764279533475276,9584,1500
0.07642986885049735,5,64
0.07643050730029416,7341,1500
0.07643096047370472,15645,64
0.07643158803529393,10,1500
0.07643304041968581,5459,1500
0.076433326262419,5,1500
0.07643344198611436,14396,64
0.07643360203758323,5983,1500
0.0764342453751243,5690,1500
0.07643571212880462,18,596
0.07643767460500861,18,64
0.07643949320941229,8,1500
0.07644044237553334,14989,64
0.07644078103182897,7922,64
0.07644156343214147,13,64
0.07644183459231299,3,1500
0.07644236911641769,18190,1500
0.07644356313177728,10116,596
0.07644442960948426,19121,64
0.0764448943044972,18820,64
0.0764459130829626,2477,64
0.07644594963269674,18,1500
0.07644641302297729,18200,1500
0.0764473351819426,16904,1500
0.07644735441225807,2,1500
0.07644799789422357,17219,1500
0.07644813500543853,4992,1500
0.07644846549687287,13665,1500
0.07644908241054958,11,64
0.07644917653036892,5517,64
0.07644919498873992,2553,1500
0.07644984582823183,18,1500
0.07645099073594247,16164,1500
0.0764511018684116,19136,64
0.07645232714067327,17812,1500
0.07645248424895203,8847,1500
0.0764541268117283,1,1500
0.07645491330903856,11,1500
0.07645491626450601,1329,596
0.07645498632408286,4,1500
0.07645502257285863,3353,64
0.07645548754874525,9,596
0.07645621388511832,4160,1500
0.07645667172143752,5747,64
0.07645734704109404,3,596
0.07645792652039705,2,596
0.07645798648494283,9,1500
0.07645908308080977,4,64
0.07645915333253264,17093,1500
0.07645947972030485,17456,1500
0.07645950583957317,9,596
0.0764595556027265,19468,64
0.07645977412745274,13182,1500
0.07645977544566114,6918,596
0.07646164851577142,4869,1500
0.07646234464828751,12,64
0.07646361693025706,8784,1500
0.07646438437612485,13,596
0.07646488450082135,5978,596
0.07646594850546673,17557,1500
0.07646728272905151,11,1500
0.07646730376113409,5063,1500
0.07646759975791723,79,1500
0.07646769278444618,2,64
0.07646796488289836,9358,596
0.07646822853553706,14,1500
0.07646908095873885,11028,64
0.07647025394665473,8,1500
0.0764705471144614,13183,1500
0.0764712077062277,15,64
0.07647152303258532,13,1500
0.07647188235624201,9868,1500
0.07647259781450588,13,64
0.07647335265458297,0,1500
0.07647336862967044,5,64
0.07647433542696724,2231,1500
0.07647515259227546,18200,64
0.07647531031448622,1,1500
0.07647578417293213,5019,596
0.07647617047350443,2593,64
0.07647703875749622,18,64
0.07647750543379399,18,1500
0.07647755081319237,6,1500
0.07647862780751481,6,1500
0.07648016493879922,8,1500
0.07648052425452777,8071,64
0.0764807925463275,10,64
0.07648345982170343,1340,1500
0.07648553707681062,16,64
0.0764867905390936,13320,1500
0.07648741094152192,19,1500
0.07648783292259285,0,64
0.07648881725672453,3,64
0.07649071502910604,2,64
0.0764914794919211,6470,64
0.0764915232141313,12202,64
0.07649193884184974,18,1500
0.07649438224529401,10,64
0.07649501408870578,5,1500
0.07649512251770348,3371,1500
0.07649538008929284,15,1500
0.07649554938255229,10,1500
0.07649594653446253,17,1500
0.0764960169005211,9,64
0.0764963501600143,9,1500
0.07649653319327739,18191,64
0.07649860292439602,12,64
0.07650314530422993,10271,1500
0.07650377507930486,16498,596
0.07650446858448717,10041,64
0.07650449648887936,16108,1500
0.07650493840880654,5,596
0.07650696786618019,13,1500
0.07650782183919767,14,1500
0.07650893100387272,918,64
0.07650941276447153,1,596
0.07650960519391099,0,1500
0.0765111543435383,5701,64
0.07651140087443767,4,1500
0.07651297098535655,17,596
0.07651344330994565,0,64
0.07651377262578611,15286,1500
0.07651382023658203,6,1500
0.07651456267439541,16590,1500
0.07651475005988594,19612,64
0.0765150826014841,12,1500
0.07651685422883182,15,64
0.07651808115900723,16,64
0.0765195695340938,5912,1500
0.0765203741570466,11,1500
0.07652099678051555,18519,1500
0.07652110867222699,11499,64
0.076522246412592,19909,1500
0.07652264812290326,9,1500
0.07652364341694799,5277,1500
0.07652418336756611,2012,596
0.07652446055681178,9030,596
0.07652492214844131,19759,1500
0.07652645435678558,18,64
0.07652680049554499,17733,1500
0.07652732855100092,18089,596
0.07652770630516856,9,64
0.0765283915225949,1364,596
0.07652922186800452,15986,64
0.0765295913981686,14698,64
0.0765301382243404,5037,1500
0.07653051447706757,8,596
0.07653128623830574,2,1500
0.07653140836379144,3,64
0.07653308426622944,3,64
0.07653426899935609,5786,1500
0.07653535697065222,15,596
0.07653537889699658,3052,1500
0.0765361660986854,16,1500
0.07653654588840729,6,596
0.07653658657180881,18089,596
0.07653733323824816,4359,1500
0.07653887760164783,17,1500
0.0765388776219674,10702,1500
0.07653935194171443,9417,1500
0.07654020057484269,17154,1500
0.07654046065414763,18141,1500
0.07654053545249564,16,1500
0.07654082714902527,19,64
0.07654108839442025,9,596
0.07654143201554774,10,64
0.07654267232506957,3,1500
0.07654350303509116,10721,1500
0.07654502710003405,9,64
0.07654503835462044,3,64
0.07654528804316042,19824,64
0.07654537384085505,15,1500
0.07654559005742276,0,596
0.0765458466196474,7659,1500
0.07654699384348773,2478,1500
0.07654799540740924,10,64
0.07654811063852916,12931,1500
0.07654811313721722,10901,64
0.07654818894775771,5,1500
0.07654918238650002,11759,64
0.0765495304886662,2604,1500
0.07654957776411067,5695,64
0.07654963983576214,16164,596
0.07654993172851088,2,1500
0.0765504262626111,16774,596
0.07655047349397023,7537,596
0.07655245957032043,1154,64
0.07655274098382055,18530,1500
0.07655275839859986,13115,64
0.07655298252192412,11207,64
0.07655374095745665,0,64
0.07655411909550452,18866,1500
0.0765545503669098,10,1500
0.07655490397924762,1,1500
0.07655659263805631,16016,1500
0.07655705983748988,8,596
0.0765575076464591,19,64
0.07655959581138137,9030,596
0.07655976705487604,19,64
0.07656020164695096,2,64
0.07656033658921169,7,1500
0.07656195251009666,6,596
0.07656293745611646,9,64
0.07656340029459333,11,1500
0.07656342091490319,14,64
0.07656402962003692,15,64
0.07656490325486874,8534,1500
0.076565123421001,8,1500
0.07656525158382924,19309,1500
0.07656614469591834,10,64
0.07656740577484354,0,1500
0.0765694427860216,7,64
0.0765704416551231,8,1500
0.07657165519585828,17,1500
0.07657228013380997,5267,64
0.07657322885221679,11499,64
0.07657335030675902,11,64
0.07657427711195551,11,64
0.07657501297499512,4,1500
0.07657563774768442,2829,64
0.07657649337937461,1,64
0.07657673445928294,18388,64
0.07657795897215848,2,1500
0.07657827583242073,60,1500
0.07657844690117069,19,1500
0.07657907158133305,10,1500
0.07657966065754963,10,1500
0.07657990602855705,14802,596
0.076579928449587,5,1500
0.07658056767887107,3,1500
0.07658090212878196,2203,1500
0.0765814385543694,1,1500
0.07658192679908718,15001,596
0.0765821224245895,2211,1500
0.0765824468179394,842,64
0.07658335152314093,3,1500
0.07658339339311816,14396,1500
0.07658450465651159,17,1500
0.07658594566956821,7,64
0.07658619596603894,17713,596
0.07658682497365792,7301,1500
0.07658726305525518,22,596
0.07658899203894474,7510,64
0.07658908717340113,2,64
0.07658912441789886,7,596
0.07658944828174297,6853,64
0.07659019762274233,13,1500
0.07659048087322112,12,64
0.07659050797495977,18190,1500
0.07659050971001188,18530,1500
0.07659101679960192,9867,64
0.07659124194775328,5,596
0.07659171736784734,6190,1500
0.07659227887561956,12402,1500
0.07659428111658684,4,1500
0.0765951262540207,17702,64
0.07659525276434238,10,1500
0.07659569490129413,8,1500
0.07659581852228368,15568,1500
0.0765964636884182,3,1500
0.07659697239470475,15203,64
0.0765975468254674,15,1500
0.07659943139708203,10001,64
0.07659982507411085,347,596
0.07660001367451719,18,1500
0.07660013069737283,5517,596
0.07660015574726786,13,64
0.07660090340636812,16149,1500
0.07660151813774559,0,1500
0.07660178279640521,17382,64
0.0766036619234577,2775,1500
0.07660377091685924,2336,1500
0.07660378293055083,8094,1500
0.076604765842131,14517,596
0.07660537011467078,18762,1500
0.07660598783248225,1,64
0.07660779240122725,14,64
0.07660779948270799,3768,1500
0.0766085350147912,13344,64
0.07660889847410494,2052,1500
0.07660895158115323,13690,1500
0.07660905344132284,18,1500
0.0766092232673873,2,1500
0.07660981150236786,1299,596
0.07661261556718188,19,596
0.07661271255602925,8,64
0.07661277560545186,7367,1500
0.07661314889197114,11749,1500
0.07661559351123305,17219,596
0.07661664105910553,7,596
0.07661688273878332,14,1500
0.07661717332281723,11057,64
0.07661730262059614,11,596
0.0766178375929205,16785,64
0.07661838608719304,3,1500
0.07661931045775777,1,1500
0.07661981630369305,8777,64
0.07662115098371027,10591,1500
0.07662191912875363,18,64
0.07662254208205178,11673,1500
0.07662380451233566,5218,64
0.0766252870780644,14931,1500
0.07662538948220032,12931,596
0.07662557839685864,13126,1500
0.07662604021209735,4,1500
0.07662813167901228,2400,596
0.07662827903317403,15,1500
0.0766283211652906,14,1500
0.07662843518119011,17,1500
0.0766291993650453,8481,64
0.07662934250386667,10975,64
0.07662937218644449,7,64
0.07662939425718951,7,1500
0.07662999933404822,18,1500
0.07663040425918301,6,64
0.07663193649457446,17384,64
0.07663226683111454,2,596
0.07663429286464023,13,1500
0.0766343640428932,11106,1500
0.07663466460846523,4,64
0.07663496990682299,14159,64
0.0766372553692707,15011,1500
0.07663858009128834,17,64
0.07663899180662162,12,1500
0.07663936288608725,13,1500
0.07663961145210586,12831,1500
0.07664006696646349,12927,64
0.0766410146798907,11028,64
0.07664269436548399,0,64
0.07664315380448963,14253,596
0.07664353356752793,256,1500
0.07664357711769063,10,1500
0.07664368575009418,11,64
0.07664402449568233,19093,64
0.07664491056374538,12,64
0.07664547623005634,11223,596
0.07664576232634931,8,1500
0.07664603247479078,18725,1500
0.0766471626124449,8831,1500
0.07664750245185925,1085,1500
0.07664794579011881,7,1500
0.07664871747700944,15583,596
0.07665117513978724,11,1500
0.0766517605300859,13,1500
0.07665182485531297,14846,64
0.07665225594000835,9,64
0.07665473887766702,17,64
0.07665536873140928,1,596
0.076655762938762,7,64
0.07665636754503914,15,1500
0.07665742387538596,6049,1500
0.07665846328573302,12699,64
0.07665864619563897,2460,1500
0.0766593240161225,7,1500
0.07666127332465077,5,64
0.07666182021231281,7,64
0.07666371005765417,3306,1500
0.07666410776371092,15,64
0.07666453415816067,17,64
0.07666587798828378,11,1500
0.07666609666094021,13018,64
0.07666671940226755,6635,64
0.07666692308940298,13359,1500
0.07666954854160439,10,64
0.07667018017461792,3338,1500
0.0766704488559911,5630,1500
0.07667071066558516,7,1500
0.07667170064909137,8068,64
0.07667243268795447,7,64
0.07667283383919622,3518,64
0.07667456056195279,6,64
0.07667565800555456,5,1500
0.07667657425106605,8583,1500
0.07667767691679783,18798,64
0.07667808629942797,2363,1500
0.07667829099626253,10006,596
0.07667993915299912,18,64
0.07668102656717889,2102,64
0.07668215767431974,14664,64
0.07668241368116674,19891,1500
0.07668359852498771,510,64
0.07668385246626112,3072,1500
0.07668504172328915,5,1500
0.07668614103557181,5403,64
0.07668614217400636,3,596
0.07668680538042216,0,64
0.07668714398668786,13,596
0.07668749524024607,7,596
0.0766877017269624,14210,1500
0.07668885827790756,1201,64
0.07668897063840727,15,596
0.07668920668136897,15,1500
0.07668949049326337,16414,596
0.07668994442510767,2305,596
0.07669008170505606,14,64
0.07669087923748175,6,596
0.07669122133243483,13985,1500
0.07669168118686512,18588,1500
0.07669197998488936,19,1500
0.07669218767919067,7528,1500
0.07669227905180477,15552,64
0.07669229998979864,4063,64
0.07669370228534117,8,1500
0.07669402063352652,17,1500
0.07669413671493175,12120,64
0.0766942245105393,19195,1500
0.0766957680538622,1770,1500
0.07669661444146093,19,1500
0.07669722536193965,10560,1500
0.07669905600877744,18,64
0.07669982372475767,12,64
0.07670001914895479,2,596
0.0767003696986559,4289,1500
0.07670106336149918,18,1500
0.07670315153421031,12,64
0.07670355604381204,9,1500
0.07670403496909377,1,1500
0.07670427588346672,19,1500
0.07670553186976423,16,596
0.07670603214340155,15,1500
0.07670728376199373,6,1500
0.07670789941973594,9936,64
0.07670832361152422,15,1500
0.0767084335387259,10,64
0.07670899939308978,4544,1500
0.07671008528181007,8534,64
0.07671019389015273,1144,596
0.07671051998520824,5,596
0.07671052293587474,2,596
0.07671067001468476,3,64
0.07671159132199772,7956,1500
0.07671325337800183,18533,64
0.07671379294149816,611,1500
0.07671495673608195,12,1500
0.07671613704194304,18232,1500
0.07671808783170583,14,596
0.07672051311418208,18625,1500
0.07672104496110448,17256,1500
0.07672134045345229,15,1500
0.0767225695213225,19,1500
0.0767227110723288,17,1500
0.07672369045853164,18262,64
0.07672445459276128,18,1500
0.07672486403298935,17488,1500
0.07672503366284578,5,64
0.07672523259893409,16851,64
0.07672583971348795,9592,1500
0.07672590787271061,165,64
0.0767266854028632,12,1500
0.07672673857130213,14,1500
0.07672674786270293,7582,1500
0.07672709945882474,14605,596
0.07672710395325152,10,64
0.07672807116415471,14,596
0.07672844074753116,16548,64
0.07672894642792603,9,64
0.07672922904631714,10721,64
0.07673027536853438,15238,1500
0.07673106208824178,19,64
0.07673129087631546,15702,1500
0.07673293736833747,13934,1500
0.07673305419160711,1309,1500
0.07673351422186103,9240,64
0.07673409444959546,1270,64
0.07673447062567389,13320,64
0.07673479438502726,16,1500
0.07673512414877938,4,1500
0.0767353290134696,8167,1500
0.07673569567686872,4,1500
0.07673616676608357,752,596
0.0767363338573342,16713,1500
0.07673690285848192,1,1500
0.07673783474726131,2,64
0.07673847539431514,1116,64
0.07673891508147208,5,1500
0.07673901148418065,14872,1500
0.07673952961196687,4,1500
0.07674052892476575,5929,1500
0.076740637950643,3174,1500
0.07674112335733492,2,1500
0.0767415830456077,6105,1500
0.07674296757955998,18589,64
0.07674323090318869,2336,64
0.07674343190371027,7259,1500
0.07674371655086376,12860,596
0.07674437880540876,18,1500
0.0767445506140186,6128,596
0.07674475797228326,8,64
0.07674483333509012,14587,64
0.07674498836164013,4,64
0.07674567114574521,18,1500
0.07674762175005184,9,64
0.07674811489622918,12427,596
0.07674845434228574,9,64
0.07675020756419956,2,1500
0.07675063389079288,12071,1500
0.0767507304638266,13,596
0.07675082410175842,9,64
0.0767510627815135,13093,1500
0.07675135461101017,6,64
0.07675167953953566,19,1500
0.07675214656310776,13352,596
0.07675241819874919,10,1500
0.07675298105274211,10,596
0.07675309025152993,14100,1500
0.07675544911495849,15,64
0.07675581749293571,18,1500
0.07675664362031709,19,1500
0.07675664630288616,5,1500
0.07675668841290388,2985,64
0.07675744452408088,12060,64
0.07675767651241808,3,596
0.07675912620999471,12643,1500
0.07675938416872213,11289,1500
0.07676110650163256,1520,596
0.07676118418232486,5,64
0.07676182430456056,11791,64
0.07676190841433342,0,64
0.07676229108664537,8770,64
0.07676254315238674,17,1500
0.07676278629705126,14,1500
0.07676315531867457,2,596
0.07676594131831072,19639,64
0.07676718788981797,13274,1500
0.07676757752769972,8965,64
0.07676761194523876,17,596
0.07676774706353896,12,1500
0.07676878890316204,13,596
0.07676882886019626,2664,1500
0.07676925075835626,9,64
0.07677029726638337,4309,596
0.07677204340746527,15002,1500
0.0767722360553684,9,1500
0.07677234772508558,16,1500
0.07677272890003763,18,596
0.076772815556354,13,1500
0.07677291872542921,15414,64
0.07677378633224083,0,64
0.07677402086940573,4079,64
0.07677489939657743,7,596
0.07677559487135623,2,596
0.07677593893390014,11,1500
0.07677666354116618,17812,64
0.07677711881575752,6318,64
0.07677798278112133,8,1500
0.0767782963396705,14953,1500
0.07677930809044396,9713,1500
0.07677984585033402,13,64
0.07678022777064314,4888,64
0.07678169268402904,1947,64
0.076782073379067,7,596
0.07678246006498092,4741,1500
0.07678297133562857,278,64
0.07678305126200706,1,1500
0.07678306868064753,16372,596
0.07678444951315792,2,64
0.07678538096695088,3880,596
0.07678539837075113,14,1500
0.07678540540169107,13,596
0.07678594258982353,9,1500
0.0767860225050973,17714,64
0.07678665152450412,17837,596
0.0767873038289547,11,596
0.07678798324383684,16,64
0.07678892846969085,11,1500
0.07678966947979564,15,1500
0.07679017630859288,2,64
0.07679036676305027,3,64
0.07679070534727209,7694,1500
0.07679103977571392,17725,596
0.07679115704594411,12,1500
0.07679129908841019,12,1500
0.07679147267271873,15505,1500
0.07679173029370613,13,1500
0.07679320231024866,12,64
0.07679419264494905,10,1500
0.07679500283033057,13,1500
0.0767951571567672,6080,1500
0.07679536008651322,16498,596
0.07679647980735502,11,1500
0.07679707891363516,17551,64
0.07679907172979362,7,1500
0.076799504540646,19344,596
0.07679985867268853,19,1500
0.07680177458173962,11425,64
0.076801795552392,1424,64
0.07680325620601634,13,1500
0.07680395012467561,8024,1500
0.07680396275481295,9,1500
0.07680550475157392,8090,64
0.07680657706111327,16,596
0.07680711483095819,4561,1500
0.07680786586589267,8,596
0.07680910178315241,9794,64
0.07680936655008862,17754,596
0.07681003162516278,9,64
0.07681074938844921,14929,1500
0.07681136297725304,2970,1500
0.07681195106924152,15496,1500
0.07681195388785815,1742,1500
0.07681352239626746,10,1500
0.0768137609456698,508,64
0.076814370249452,19,1500
0.07681477397952326,16203,1500
0.07681658159545976,10,1500
0.07681736629675076,7,1500
0.07681789612589057,15,1500
0.07681884376067996,7,64
0.07681925781235745,12,1500
0.07681945608540613,8,64
0.07681955733260704,5,596
0.07682030443263581,18,596
0.07682084564657525,15,1500
0.0768213007860047,1,64
0.07682214660598956,17,596
0.07682326570739763,2900,596
0.07682537793013776,10,1500
0.07682681871207762,6918,1500
0.07682734275585926,9,1500
0.07682804653228828,9,64
0.07682854274442105,19467,1500
0.07682889067658742,12,596
0.07683001051890502,6,1500
0.07683009759346879,0,1500
0.07683152054410397,18,64
0.07683261899149202,14,64
0.07683414203776781,19,1500
0.0768347485567615,5718,596
0.07683491943360873,13,1500
0.07683520619826834,9,1500
0.07683591971610917,1947,1500
0.07683604601068797,6,64
0.07683620437494025,13139,1500
0.07683803175667994,15,64
0.07683841502799407,15,1500
0.07683853221115984,19,1500
0.07683951532388,15,1500
0.0768399660931364,14,1500
0.07684033315960177,9,1500
0.07684060500878902,15496,1500
0.07684089572233894,6,596
0.07684185376322597,3163,1500
0.07684250785770402,10,64
0.07684344732548327,17,64
0.07684395585256085,3943,64
0.07684549454401975,18207,596
0.07684664090676693,3542,64
0.07684837157268222,19448,1500
0.0768488610150772,19,1500
0.07684940973741987,8,1500
0.07684972575521275,14482,1500
0.07685237688464291,12,596
0.076852571685845,11,64
0.07685266829517244,2717,64
0.07685281947560306,14187,1500
0.07685348417491704,8731,1500
0.07685366173306979,15,64
0.07685503610910127,12,1500
0.07685595032372018,8,596
0.07685711584184797,9,1500
0.07685712157877846,2,1500
0.07685762358495409,19,64
0.07685773695839412,6382,64
0.07685789150572199,13,64
0.07685978743097939,15,1500
0.07686030133894493,8,596
0.07686199905451715,6028,1500
0.07686288703251966,5279,64
0.07686412782918295,14,596
0.07686485860863566,7,64
0.07686520588344894,18,596
0.07686556233443136,17,64
0.07686560985905457,13,64
0.07686565789534852,79,1500
0.07686633574338989,3,64
0.0768664041283792,2590,64
0.07686640624680342,13839,1500
0.07686646900495529,19295,1500
0.07686662577113168,7,596
0.07686668583400759,11747,1500
0.07686693885149873,9173,64
0.07686733202731649,8755,1500
0.07686738993955321,10,1500
0.07686743605221497,6,64
0.07686826771905916,14664,1500
0.07686931573628233,6,1500
0.07686990362625014,16548,64
0.07687007641326887,12013,1500
0.07687152787100557,7,1500
0.0768717378492486,18,1500
0.07687291344761368,18422,1500
0.07687475499151804,4542,64
0.07687560486787617,5133,1500
0.07687698633526639,13878,596
0.07687720362107581,13,1500
0.07687766756686666,4,596
0.07687994335531075,1,596
0.07688054881049154,18167,1500
0.07688062718444007,0,1500
0.07688155926650467,14,64
0.07688191311466129,1127,64
0.07688216800241988,15,1500
0.07688347504657103,19,64
0.076883572710106,8,1500
0.07688594969641939,16819,64
0.0768863928035592,10967,1500
0.07688774933998702,479,1500
0.0768889855498175,18968,1500
0.07688927080045893,4869,1500
0.07688984252943962,0,1500
0.07689045496167742,13,1500
0.07689077801572156,12297,64
0.07689116796781144,4,596
0.07689152062692559,0,1500
0.07689385333196667,14382,596
0.07689452071540737,4660,1500
0.07689456408551436,15071,64
0.07689476073211214,19,1500
0.07689612792033027,13115,596
0.07689639883080909,5,64
0.0768969100285891,6921,1500
0.07689766126571351,18,1500
0.07689795850068137,15414,1500
0.07689823588410409,18264,1500
0.07689882901721327,9589,1500
0.07689897782977236,12402,1500
0.07690144621790881,5607,64
0.07690189026474636,1947,596
0.07690224482708498,3,1500
0.07690265137709575,14,1500
0.07690337613486538,7842,596
0.07690377732189235,15702,1500
0.0769045795375608,15,1500
0.07690509537746779,19,596
0.07690613464708088,15702,1500
0.07690807292502305,14,1500
0.076908813503233,10335,1500
0.07690887635338942,0,64
0.07690892636096858,16,596
0.07691103555968516,5624,64
0.07691138115730552,0,1500
0.0769114221939828,800,64
0.0769117047706391,12266,1500
0.07691194521337025,17412,1500
0.07691202901528056,19,64
0.07691240784751899,9728,64
0.07691241693296909,6918,596
0.07691246245171868,2,64
0.07691267993519614,19865,1500
0.07691331436732031,8,64
0.07691371860585292,17,64
0.07691436859754561,19845,1500
0.07691477764039804,17896,1500
0.07691626027425208,11,1500
0.0769163599561448,8777,1500
0.0769167765623204,6,64
0.07691817148443292,6097,1500
0.0769185132963923,7,64
0.07691859609947131,13,1500
0.0769194246101766,16164,64
0.07691952655397144,4813,1500
0.07691980444158966,18,64
0.07692009557745028,19,1500
0.07692036892153617,12720,596
0.07692105897405487,18036,64
0.07692110740123356,2,64
0.07692199667029426,14921,1500
0.07692279634459666,9,1500
0.07692288651130916,13,596
0.07692368733185692,14931,596
0.07692478630497901,9,64
0.0769261247330926,4,1500
0.0769265855714712,12816,1500
0.07692722157809614,14253,1500
0.07692764222176021,9775,596
0.07692767710378953,9857,1500
0.07692874216996602,6,1500
0.07692938760087387,7824,64
0.0769303063509494,0,1500
0.07693043426140293,3,64
0.07693056672740611,1183,1500
0.07693090250530557,5,1500
0.07693146647255672,16,64
0.07693161905457767,5277,64
0.07693213872573221,0,1500
0.07693329879238033,1819,1500
0.07693466201847489,19,1500
0.07693497369683067,12074,64
0.07693520706956225,15,1500
0.07693620441982908,12382,596
0.07693645428774404,3850,64
0.0769376708637624,0,596
0.07693818386683554,5481,1500
0.07693818437001616,1972,596
0.07693819538305684,11,1500
0.07693856169660324,19997,596
0.07693949458915127,9016,1500
0.0769400237735413,6097,596
0.07694113048324391,19,64
0.0769415433721997,18090,64
0.07694157421802408,5,1500
0.07694163885623917,9,64
0.07694352013483789,19839,64
0.07694475070986967,18543,64
0.07694726105966561,13053,64
0.0769481547366368,0,596
0.07694859994524572,11461,596
0.0769497074105386,11791,64
0.07695040719334642,11725,1500
0.07695053899000179,6,64
0.07695080882317422,16,1500
0.07695128270058764,11388,1500
0.07695298293996594,19792,1500
0.0769537401404504,7435,64
0.07695456358386232,12060,64
0.07695501689100362,5667,64
0.07695533765616575,12953,1500
0.07695545251400966,10,1500
0.07695575362545312,18,1500
0.0769561596264186,10358,64
0.0769566999067567,13,1500
0.07695718268216702,7,1500
0.07695768372979744,18,1500
0.07695786491933795,18820,1500
0.07695873638304415,13208,1500
0.07695886885183965,19224,596
0.07695927711472264,8,1500
0.0769592988719751,13373,596
0.07695949083133331,10,1500
0.07695984841458729,17333,1500
0.07696061732902645,15,596
0.07696078271949185,2903,1500
0.07696099976739698,13,596
0.07696191630712104,11,1500
0.07696258279051424,12120,1500
0.07696313933128342,7659,1500
0.07696344801292243,15,1500
0.07696427660636883,0,1500
0.07696603834975511,8,1500
0.0769666503245321,13521,1500
0.07696671289237733,7632,1500
0.07696739531227977,4011,1500
0.07696759645816371,14500,64
0.07696781538432759,2221,64
0.07696877595138973,10086,1500
0.07696889744700992,6,1500
0.0769691188888938,5786,1500
0.07697097808427349,18190,596
0.07697104688363055,16,596
0.0769719066738853,15086,1500
0.07697298362509783,10975,1500
0.07697312959753416,11,1500
0.07697340749977113,17,1500
0.07697428020690075,3046,596
0.07697465400438429,7,64
0.07697472727051617,13909,64
0.07697669223523475,13985,1500
0.07697720745556673,10089,596
0.07697754731227986,11573,64
0.07697861470198662,3284,1500
0.07697893243089411,7,1500
0.07697926981771151,12,64
0.07697965513513172,16055,1500
0.0769801691014365,14605,64
0.07698140907639756,18,1500
0.07698172281142064,13333,64
0.07698249051842829,5,1500
0.076982631998696,4,1500
0.07698403754397608,10,64
0.07698566165012044,16832,1500
0.07698600856685896,11009,64
0.07698619577895778,13,1500
0.07698654371444145,8,1500
0.07698755529754116,13,64
0.07698802517445193,14500,1500
0.07698834748478912,1,1500
0.07698914609993839,6708,1500
0.07698962839039533,5613,1500
0.0769896425192706,19448,596
0.07698971695879396,1490,1500
0.07698976003795537,5,596
0.07699033706875723,2,596
0.07699132240819162,4660,1500
0.07699156570795045,4008,1500
0.07699164039499076,18,596
0.07699245306412004,11167,1500
0.07699289472851913,15,596
0.07699358538756469,3453,1500
0.07699399212979527,13132,596
0.07699528084885597,17042,1500
0.0769953546435804,7922,1500
0.07699649883692622,16,1500
0.07699941949908592,2,1500
0.07700053549935779,3530,64
0.07700079858126385,19,1500
0.07700092171870947,8,64
0.07700111600599054,11777,1500
0.07700138028713872,17458,1500
0.07700164563483917,4994,64
0.07700280434905928,13214,64
0.07700343702855125,13630,1500
0.07700369520418325,11978,1500
0.077003896062342,8,596
0.0770045571815071,14436,1500
0.07700539948163404,7,1500
0.0770058406794049,1716,64
0.07700634681912565,12931,64
0.07700651038110955,10108,1500
0.07700714188291137,18513,1500
0.07700767722891264,10717,64
0.07700781032570528,14867,64
0.0770079742760691,13,1500
0.07700800926452533,3269,64
0.07700868617388727,14718,64
0.07700914079037402,10,1500
0.07700924915839005,14,1500
0.07700989009037307,9,1500
0.07701058338152884,2,64
0.07701059856751859,19,64
0.07701155046678576,19487,1500
0.07701189501463324,12,64
0.07701241910022423,6,1500
0.07701439483769436,19448,64
0.07701538921683385,5063,596
0.07701547845933192,14,64
0.07701554168585666,4136,1500
0.0770161213525672,16,64
0.07701725530117058,18,1500
0.07701819567021843,4,64
0.0770193408801814,14515,1500
0.07702048148374278,5,64
0.07702071390433077,2824,596
0.07702074101126245,18814,1500
0.07702079830641557,18,596
0.07702158401584308,12,596
0.07702277264426141,14253,1500
0.07702421557392494,16108,1500
0.07702474170439047,11212,64
0.07702522389179844,9,1500
0.07702543368483988,6713,1500
0.07702689675949755,16,1500
0.07702749905608379,9,1500
0.07702949322882453,8,1500
0.07703017703115261,5485,64
0.07703041127831263,8565,1500
0.07703123280883717,3,596
0.0770313944861545,3,1500
0.07703196949157287,5106,64
0.07703278474979564,16,64
0.07703299950350968,3,64
0.07703332366430476,18422,1500
0.07703340735301642,842,64
0.07703341383834471,11851,64
0.07703380729235404,2,596
0.07703506727514804,9,1500
0.0770351402281968,15928,1500
0.07703528985440018,6137,1500
0.07703633304810893,1812,1500
0.07703649510026925,1668,1500
0.07703932893352058,11,1500
0.07704043335002699,206,596
